'+++++++++++++++++++++
Practice
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Practice"
Track:, "kyalami_2016, summer_prc"
"
Best lap, "PhotonBurst (01:33.1930)"
Lasted laps, "6"
Host, "Unknown"



Practice result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "urd_t5_maures_2018", "PhotonBurst", "4", "01:33.1930", "-",
"2",   "", "", "urd_t5_maures_2018", "McLarenTim", "3", "01:33.2470", "00:00.0540",
"3",   "", "", "urd_t5_aura_2018", "MrGrinder", "2", "01:34.0430", "00:00.8500",
"4",   "", "", "urd_t5_aura_2018", "gunciz", "2", "01:34.4180", "00:01.2250",
"5",   "", "", "urd_t5_bayro_2018", "bacsi97", "6", "01:34.5360", "00:01.3430",
"6",   "", "", "urd_t5_bayro_2018", "Trempale", "4", "01:35.5790", "00:02.3860",
"7",   "", "", "urd_t5_bayro_2018", "NihonTiger", "5", "01:35.9330", "00:02.7400",
"8",   "", "", "urd_t5_bayro_2018", "marzen224", "4", "01:36.1170", "00:02.9240",
"9",   "", "", "urd_t5_aura_2018", "Waffles", "3", "01:36.2100", "00:03.0170",
"10",   "", "", "urd_t5_aura_2018", "Viperion_NZ", "4", "01:36.8630", "00:03.6700",
"11",   "", "", "urd_t5_bayro_2018", "NotJames", "1", "02:55.8200", "01:22.6270",
"12",   "", "", "urd_t5_bayro_2018", "SBD", "1", "04:19.6690", "02:46.4760",
"13",   "", "", "urd_t5_aura_2018", "gman197002", "0", "-", "-",
"14",   "", "", "ford_transit", "Broadcast", "0", "-", "-",

Practice laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
Average,,,"02:14.3365", "68.3035", "38.6635", "27.3695"
Best possible,,, "01:34.4180", "30.2210", "36.9000", "27.2970"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"bacsi97"
"1 ", urd_t5_bayro_2018, no,"0", "01:58.5220", "51.5980", "39.2980", "27.6260",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:35.0140", "30.2500", "37.0490", "27.7150",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:35.1220", "30.4300", "37.4850", "27.2070",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:35.2570", "30.3760", "37.5790", "27.3020",  "F:M - R:M",     
"5 ", urd_t5_bayro_2018, no,"0", "01:34.9740", "30.1730", "37.6340", "27.1670",  "F:M - R:M",     
"6 ", urd_t5_bayro_2018, no,"0", "01:34.5360", "30.1850", "37.2340", "27.1170",  "F:M - R:M",     
Average,,,"01:38.9042", "33.8353", "37.7132", "27.3557"
Best possible,,, "01:34.3390", "30.1730", "37.0490", "27.1170"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Trempale"
"1 ", urd_t5_bayro_2018, no,"0", "02:38.5490", "92.5980", "38.1240", "27.8270",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:36.0230", "30.3600", "37.9030", "27.7600",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "02:10.6560", "62.9040", "38.3120", "29.4400",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:35.5790", "30.4640", "37.5040", "27.6110",  "F:M - R:M",     
Average,,,"02:00.2018", "54.0815", "37.9608", "28.1595"
Best possible,,, "01:35.4750", "30.3600", "37.5040", "27.6110"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NihonTiger"
"1 ", urd_t5_bayro_2018, no,"0", "03:14.6980", "126.6530", "39.9070", "28.1380",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:38.2670", "31.5280", "37.8220", "28.9170",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:37.3460", "31.5070", "37.9670", "27.8720",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:35.9330", "30.8280", "37.6550", "27.4500",  "F:M - R:M",     
"5 ", urd_t5_bayro_2018, no,"0", "01:36.6260", "30.8320", "38.1060", "27.6880",  "F:M - R:M",     
Average,,,"01:56.5740", "50.2696", "38.2914", "28.0130"
Best possible,,, "01:35.9330", "30.8280", "37.6550", "27.4500"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"marzen224"
"1 ", urd_t5_bayro_2018, no,"0", "02:22.5070", "75.3800", "39.3620", "27.7650",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:36.3590", "31.2270", "37.6420", "27.4900",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:36.9280", "31.2190", "37.8850", "27.8240",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:36.1170", "30.9650", "37.5800", "27.5720",  "F:M - R:M",     
Average,,,"01:47.9779", "42.1978", "38.1173", "27.6628"
Best possible,,, "01:36.0350", "30.9650", "37.5800", "27.4900"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Waffles"
"1 ", urd_t5_aura_2018, no,"0", "02:28.8300", "82.6880", "38.2370", "27.9050",  "F:M - R:M",     
"2 ", urd_t5_aura_2018, no,"0", "01:36.2100", "30.5820", "37.2190", "28.4090",  "F:M - R:M",     
"3 ", urd_t5_aura_2018, no,"0", "01:40.1600", "30.8880", "41.5980", "27.6740",  "F:M - R:M",     
Average,,,"01:55.0667", "48.0527", "39.0180", "27.9960"
Best possible,,, "01:35.4750", "30.5820", "37.2190", "27.6740"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
"1 ", urd_t5_aura_2018, no,"0", "02:16.8680", "68.2750", "40.2170", "28.3760",  "F:M - R:M",     
"2 ", urd_t5_aura_2018, no,"0", "01:37.9360", "31.3050", "38.2320", "28.3990",  "F:M - R:M",     
"3 ", urd_t5_aura_2018, no,"0", "01:36.8630", "30.9660", "38.1870", "27.7100",  "F:M - R:M",     
"4 ", urd_t5_aura_2018, no,"0", "01:36.9820", "31.1870", "37.7280", "28.0670",  "F:M - R:M",     
Average,,,"01:47.1623", "40.4333", "38.5910", "28.1380"
Best possible,,, "01:36.4040", "30.9660", "37.7280", "27.7100"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NotJames"
"1 ", urd_t5_bayro_2018, no,"0", "02:55.8200", "109.9950", "38.3890", "27.4360",  "F:M - R:M",     
Average,,,"02:55.8200", "109.9950", "38.3890", "27.4360"
Best possible,,, "02:55.8200", "109.9950", "38.3890", "27.4360"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"SBD"
"1 ", urd_t5_bayro_2018, no,"0", "04:19.6690", "193.8110", "37.9630", "27.8950",  "F:M - R:M",     
Average,,,"04:19.6690", "193.8110", "37.9630", "27.8950"
Best possible,,, "04:19.6690", "193.8110", "37.9630", "27.8950"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gman197002"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Broadcast"
No laps for this driver


Practice best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "urd_t5_maures_2018", "01:33.1930", ""
"McLarenTim", "urd_t5_maures_2018", "01:33.2470", "0.054"
"PhotonBurst", "urd_t5_maures_2018", "01:33.7400", "0.547"
"MrGrinder", "urd_t5_aura_2018", "01:34.0430", "0.85"
"gunciz", "urd_t5_aura_2018", "01:34.4180", "1.225"
"bacsi97", "urd_t5_bayro_2018", "01:34.5360", "1.343"
"bacsi97", "urd_t5_bayro_2018", "01:34.9740", "1.781"
"bacsi97", "urd_t5_bayro_2018", "01:35.0140", "1.821"
"bacsi97", "urd_t5_bayro_2018", "01:35.1220", "1.929"
"bacsi97", "urd_t5_bayro_2018", "01:35.2570", "2.064"
"Trempale", "urd_t5_bayro_2018", "01:35.5790", "2.386"
"NihonTiger", "urd_t5_bayro_2018", "01:35.9330", "2.74"
"Trempale", "urd_t5_bayro_2018", "01:36.0230", "2.83"
"marzen224", "urd_t5_bayro_2018", "01:36.1170", "2.924"
"Waffles", "urd_t5_aura_2018", "01:36.2100", "3.017"
"marzen224", "urd_t5_bayro_2018", "01:36.3590", "3.166"
"NihonTiger", "urd_t5_bayro_2018", "01:36.6260", "3.433"
"Viperion_NZ", "urd_t5_aura_2018", "01:36.8630", "3.67"
"marzen224", "urd_t5_bayro_2018", "01:36.9280", "3.735"
"Viperion_NZ", "urd_t5_aura_2018", "01:36.9820", "3.789"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "urd_t5_maures_2018", "01:33.1930", ""
"McLarenTim", "urd_t5_maures_2018", "01:33.2470", "0.054"
"MrGrinder", "urd_t5_aura_2018", "01:34.0430", "0.85"
"gunciz", "urd_t5_aura_2018", "01:34.4180", "1.225"
"bacsi97", "urd_t5_bayro_2018", "01:34.5360", "1.343"
"Trempale", "urd_t5_bayro_2018", "01:35.5790", "2.386"
"NihonTiger", "urd_t5_bayro_2018", "01:35.9330", "2.74"
"marzen224", "urd_t5_bayro_2018", "01:36.1170", "2.924"
"Waffles", "urd_t5_aura_2018", "01:36.2100", "3.017"
"Viperion_NZ", "urd_t5_aura_2018", "01:36.8630", "3.67"
"NotJames", "urd_t5_bayro_2018", "02:55.8200", "82.627"
"SBD", "urd_t5_bayro_2018", "04:19.6690", "166.476"


Practice consistency
'======================
Driver, Vehicle, Consistency,
"Trempale", "urd_t5_bayro_2018", "99.54%  0.444",
"marzen224", "urd_t5_bayro_2018", "99.45%  0.5265",
"PhotonBurst", "urd_t5_maures_2018", "99.41%  0.547",
"bacsi97", "urd_t5_bayro_2018", "99.41%  0.5558",
"Viperion_NZ", "urd_t5_aura_2018", "99.38%  0.596",
"NihonTiger", "urd_t5_bayro_2018", "98.46%  1.48",
"Waffles", "urd_t5_aura_2018", "95.89%  3.95",
"McLarenTim", "urd_t5_maures_2018", "-",
"MrGrinder", "urd_t5_aura_2018", "-",
"gunciz", "urd_t5_aura_2018", "-",
"NotJames", "urd_t5_bayro_2018", "-",
"SBD", "urd_t5_bayro_2018", "-",
"gman197002", "urd_t5_aura_2018", "-",
"Broadcast", "ford_transit", "-",




Practice sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "urd_t5_maures_2018", "29.6710", "-"
"McLarenTim", "urd_t5_maures_2018", "29.8380", "0.1670"
"MrGrinder", "urd_t5_aura_2018", "30.1660", "0.4950"
"bacsi97", "urd_t5_bayro_2018", "30.1730", "0.5020"
"gunciz", "urd_t5_aura_2018", "30.2210", "0.5500"
"Trempale", "urd_t5_bayro_2018", "30.3600", "0.6890"
"Waffles", "urd_t5_aura_2018", "30.5820", "0.9110"
"NihonTiger", "urd_t5_bayro_2018", "30.8280", "1.1570"
"marzen224", "urd_t5_bayro_2018", "30.9650", "1.2940"
"Viperion_NZ", "urd_t5_aura_2018", "30.9660", "1.2950"
"NotJames", "urd_t5_bayro_2018", "109.9950", "80.3240"
"SBD", "urd_t5_bayro_2018", "193.8110", "164.1400"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "urd_t5_maures_2018", "36.5750", "-"
"PhotonBurst", "urd_t5_maures_2018", "36.7250", "0.1500"
"MrGrinder", "urd_t5_aura_2018", "36.8910", "0.3160"
"gunciz", "urd_t5_aura_2018", "36.9000", "0.3250"
"bacsi97", "urd_t5_bayro_2018", "37.0490", "0.4740"
"Waffles", "urd_t5_aura_2018", "37.2190", "0.6440"
"Trempale", "urd_t5_bayro_2018", "37.5040", "0.9290"
"marzen224", "urd_t5_bayro_2018", "37.5800", "1.0050"
"NihonTiger", "urd_t5_bayro_2018", "37.6550", "1.0800"
"Viperion_NZ", "urd_t5_aura_2018", "37.7280", "1.1530"
"SBD", "urd_t5_bayro_2018", "37.9630", "1.3880"
"NotJames", "urd_t5_bayro_2018", "38.3890", "1.8140"
'------------------------
Sector 3
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "urd_t5_maures_2018", "26.7970", "-"
"McLarenTim", "urd_t5_maures_2018", "26.8340", "0.0370"
"MrGrinder", "urd_t5_aura_2018", "26.9860", "0.1890"
"bacsi97", "urd_t5_bayro_2018", "27.1170", "0.3200"
"gunciz", "urd_t5_aura_2018", "27.2970", "0.5000"
"NotJames", "urd_t5_bayro_2018", "27.4360", "0.6390"
"NihonTiger", "urd_t5_bayro_2018", "27.4500", "0.6530"
"marzen224", "urd_t5_bayro_2018", "27.4900", "0.6930"
"Trempale", "urd_t5_bayro_2018", "27.6110", "0.8140"
"Waffles", "urd_t5_aura_2018", "27.6740", "0.8770"
"Viperion_NZ", "urd_t5_aura_2018", "27.7100", "0.9130"
"SBD", "urd_t5_bayro_2018", "27.8950", "1.0980"


Practice incidents worth reviewing
'======================
Date, Incident







'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "kyalami_2016, summer_prc"
Pole, "PhotonBurst(01:32.9710)"
Lasted laps, "6"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "urd_t5_maures_2018", "PhotonBurst", "5", "01:32.9710", "-",
"2",   "", "", "urd_t5_maures_2018", "McLarenTim", "6", "01:33.3180", "00:00.3470",
"3",   "", "", "urd_t5_aura_2018", "MrGrinder", "5", "01:33.6740", "00:00.7030",
"4",   "", "", "urd_t5_aura_2018", "gunciz", "5", "01:33.9820", "00:01.0110",
"5",   "", "", "urd_t5_aura_2018", "Waffles", "5", "01:34.5810", "00:01.6100",
"6",   "", "", "urd_t5_aura_2018", "Viperion_NZ", "6", "01:34.7750", "00:01.8040",
"7",   "", "", "urd_t5_bayro_2018", "bacsi97", "5", "01:34.7780", "00:01.8070",
"8",   "", "", "urd_t5_bayro_2018", "SBD", "4", "01:34.7940", "00:01.8230",
"9",   "", "", "urd_t5_bayro_2018", "NihonTiger", "5", "01:35.3090", "00:02.3380",
"10",   "", "", "urd_t5_bayro_2018", "Trempale", "6", "01:35.5890", "00:02.6180",
"11",   "", "", "urd_t5_bayro_2018", "marzen224", "4", "01:35.7580", "00:02.7870",
"12",   "", "", "urd_t5_bayro_2018", "NotJames", "2", "02:04.3630", "00:31.3920",
"13",   "", "", "urd_t5_aura_2018", "gman197002", "0", "-", "-",
"14",   "", "", "ford_transit", "Broadcast", "0", "-", "-",

Qualify laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"PhotonBurst"
"1 ", urd_t5_maures_2018, no,"0", "01:41.9320", "38.0370", "37.0070", "26.8880",  "F:M - R:M",     
"2 ", urd_t5_maures_2018, no,"0", "01:33.2180", "29.7050", "36.8100", "26.7030",  "F:M - R:M",     
"3 ", urd_t5_maures_2018, no,"0", "01:58.2260", "51.3470", "40.0410", "26.8380",  "F:M - R:M",     
"4 ", urd_t5_maures_2018, no,"0", "03:03.7150", "119.0950", "37.5700", "27.0500",  "F:M - R:M",     
"5 ", urd_t5_maures_2018, no,"0", "01:32.9710", "29.6150", "36.5580", "26.7980",  "F:M - R:M",     
Average,,,"01:58.0124", "53.5598", "37.5972", "26.8554"
Best possible,,, "01:32.8760", "29.6150", "36.5580", "26.7030"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"McLarenTim"
"1 ", urd_t5_maures_2018, no,"0", "01:44.1550", "39.8100", "37.3590", "26.9860",  "F:M - R:M",     
"2 ", urd_t5_maures_2018, no,"0", "01:33.3180", "29.8400", "36.5450", "26.9330",  "F:M - R:M",     
"3 ", urd_t5_maures_2018, no,"0", "01:33.3200", "29.7940", "36.5530", "26.9730",  "F:M - R:M",     
"4 ", urd_t5_maures_2018, no,"0", "02:05.9210", "61.4180", "37.3150", "27.1880",  "F:M - R:M",     
"5 ", urd_t5_maures_2018, no,"0", "01:33.5480", "29.9010", "36.6740", "26.9730",  "F:M - R:M",     
"6 ", urd_t5_maures_2018, no,"0", "01:33.3370", "29.8920", "36.5940", "26.8510",  "F:M - R:M",     
Average,,,"01:40.5998", "36.7758", "36.8400", "26.9840"
Best possible,,, "01:33.1900", "29.7940", "36.5450", "26.8510"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"MrGrinder"
"1 ", urd_t5_aura_2018, no,"0", "02:14.4090", "66.7830", "37.4030", "30.2230",  "F:M - R:M",     
"2 ", urd_t5_aura_2018, no,"0", "01:33.8610", "30.1270", "36.8550", "26.8790",  "F:M - R:M",     
"3 ", urd_t5_aura_2018, no,"0", "02:28.7420", "79.3030", "38.9020", "30.5370",  "F:M - R:M",     
"4 ", urd_t5_aura_2018, no,"0", "01:33.8090", "29.9950", "36.7970", "27.0170",  "F:M - R:M",     
"5 ", urd_t5_aura_2018, no,"0", "01:33.6740", "29.9230", "36.7110", "27.0400",  "F:M - R:M",     
Average,,,"01:52.8990", "47.2262", "37.3336", "28.3392"
Best possible,,, "01:33.5130", "29.9230", "36.7110", "26.8790"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gunciz"
"1 ", urd_t5_aura_2018, no,"0", "01:45.5730", "40.9700", "37.6290", "26.9740",  "F:M - R:M",     
"2 ", urd_t5_aura_2018, no,"0", "01:33.9820", "30.1050", "36.8370", "27.0400",  "F:M - R:M",     
"3 ", urd_t5_aura_2018, no,"0", "03:29.5080", "144.5640", "37.7090", "27.2350",  "F:M - R:M",     
"4 ", urd_t5_aura_2018, no,"0", "01:36.6730", "30.1050", "37.3230", "29.2450",  "F:M - R:M",     
"5 ", urd_t5_aura_2018, no,"0", "01:34.3170", "30.1290", "36.8280", "27.3600",  "F:M - R:M",     
Average,,,"02:00.0106", "55.1746", "37.2652", "27.5708"
Best possible,,, "01:33.9070", "30.1050", "36.8280", "26.9740"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Waffles"
"1 ", urd_t5_aura_2018, no,"0", "02:08.3220", "58.6120", "41.5940", "28.1160",  "F:M - R:M",     
"2 ", urd_t5_aura_2018, no,"0", "01:34.5810", "30.2170", "37.0220", "27.3420",  "F:M - R:M",     
"3 ", urd_t5_aura_2018, no,"0", "01:35.2280", "30.2120", "37.0090", "28.0070",  "F:M - R:M",     
"4 ", urd_t5_aura_2018, no,"0", "03:15.8740", "130.8350", "37.8010", "27.2380",  "F:M - R:M",     
"5 ", urd_t5_aura_2018, no,"0", "01:34.6140", "30.3620", "37.0810", "27.1710",  "F:M - R:M",     
Average,,,"02:01.7238", "56.0476", "38.1014", "27.5748"
Best possible,,, "01:34.3920", "30.2120", "37.0090", "27.1710"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
"1 ", urd_t5_aura_2018, no,"0", "01:55.2180", "48.5590", "38.4880", "28.1710",  "F:M - R:M",     
"2 ", urd_t5_aura_2018, no,"0", "01:36.4120", "30.6180", "37.9660", "27.8280",  "F:M - R:M",     
"3 ", urd_t5_aura_2018, no,"0", "01:35.4420", "30.2770", "37.4310", "27.7340",  "F:M - R:M",     
"4 ", urd_t5_aura_2018, no,"0", "02:09.8740", "63.7600", "38.3890", "27.7250",  "F:M - R:M",     
"5 ", urd_t5_aura_2018, no,"0", "01:34.7750", "30.2100", "37.1420", "27.4230",  "F:M - R:M",     
"6 ", urd_t5_aura_2018, no,"0", "01:35.2320", "30.6020", "37.1440", "27.4860",  "F:M - R:M",     
Average,,,"01:44.4921", "39.0043", "37.7600", "27.7278"
Best possible,,, "01:34.7750", "30.2100", "37.1420", "27.4230"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"bacsi97"
"1 ", urd_t5_bayro_2018, no,"0", "01:59.3950", "52.6740", "38.0880", "28.6330",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "03:28.0770", "142.2370", "38.3890", "27.4510",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:34.7780", "30.2440", "37.3010", "27.2330",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:37.7070", "30.0810", "37.9610", "29.6650",  "F:M - R:M",     
"5 ", urd_t5_bayro_2018, no,"0", "01:35.0480", "30.2220", "37.2870", "27.5390",  "F:M - R:M",     
Average,,,"02:03.0010", "57.0916", "37.8052", "28.1042"
Best possible,,, "01:34.6010", "30.0810", "37.2870", "27.2330"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"SBD"
"1 ", urd_t5_bayro_2018, no,"0", "02:50.7130", "105.5840", "37.7240", "27.4050",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:34.7940", "30.1690", "37.3910", "27.2340",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:35.2830", "30.6440", "37.4670", "27.1720",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:35.1470", "30.1230", "37.7280", "27.2960",  "F:M - R:M",     
Average,,,"01:53.9843", "49.1300", "37.5775", "27.2768"
Best possible,,, "01:34.6860", "30.1230", "37.3910", "27.1720"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NihonTiger"
"1 ", urd_t5_bayro_2018, no,"0", "02:23.3390", "75.8220", "39.7980", "27.7190",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:36.0690", "30.8280", "37.9340", "27.3070",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:35.7960", "31.0540", "37.4400", "27.3020",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:35.3090", "30.6040", "37.4220", "27.2830",  "F:M - R:M",     
"5 ", urd_t5_bayro_2018, no,"0", "01:37.0630", "31.1250", "38.3170", "27.6210",  "F:M - R:M",     
Average,,,"01:45.5152", "39.8866", "38.1822", "27.4464"
Best possible,,, "01:35.3090", "30.6040", "37.4220", "27.2830"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Trempale"
"1 ", urd_t5_bayro_2018, no,"0", "01:52.8720", "46.5050", "38.1070", "28.2600",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:35.5890", "30.3200", "37.7460", "27.5230",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:36.3170", "30.5100", "37.7230", "28.0840",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "02:08.9910", "63.2230", "37.9530", "27.8150",  "F:M - R:M",     
"5 ", urd_t5_bayro_2018, no,"0", "01:35.7010", "30.3920", "37.5170", "27.7920",  "F:M - R:M",     
"6 ", urd_t5_bayro_2018, no,"0", "01:35.6260", "30.4080", "37.6510", "27.5670",  "F:M - R:M",     
Average,,,"01:44.1827", "38.5597", "37.7828", "27.8402"
Best possible,,, "01:35.3600", "30.3200", "37.5170", "27.5230"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"marzen224"
"1 ", urd_t5_bayro_2018, no,"0", "01:57.4160", "49.9890", "39.3210", "28.1060",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:35.7580", "30.9540", "37.3670", "27.4370",  "F:M - R:M",     
